"Name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCC9|ENST00000261200.9|17",1295.19846075835,-3.10779059441174,0.165039505188734,-18.8305859912618,4.2404254475358e-79,1.24175001430651e-77
"ABCC9|ENST00000261200.9|18",1390.68853121858,1.297034770488,0.150849908305776,8.5981807019656,8.09897068451232e-18,2.89038652825996e-17
"ABCC9|ENST00000261200.9|19",465.760384914852,0.584723265428466,0.178928384260013,3.26791787589589,0.00108341797826161,0.00161474578467388
"ABCC9|ENST00000261200.9|20",484.015285994835,-1.41246136380758,0.161601557680687,-8.74039448678151,2.32297845081404e-18,8.47982715800054e-18
"ABCC9|ENST00000261200.9|21",989.244401459779,-0.882720922183367,0.155331551982822,-5.68281788802953,1.32493331003509e-08,2.90902406128143e-08
"ABCC9|ENST00000261200.9|22",541.615573359124,-2.04794913690414,0.182083102398888,-11.2473321792251,2.38703086107703e-29,1.35816953078953e-28
"ABCC9|ENST00000261200.9|23",0,NA,NA,NA,NA,NA
"ABCC9|ENST00000261200.9|24",342.530446223887,-2.07657661062806,0.243528644041288,-8.52703228732303,1.50149971028451e-17,5.28925353825811e-17
"ABCC9|ENST00000261200.9|25",4674.65742366777,-0.413503156526971,0.139640204191043,-2.96120418129188,0.00306438711958519,0.00437764367023757
"ABCC9|ENST00000261200.9|26",667.031812517426,-3.57676366368347,0.27362375339815,-13.0718317370602,4.7702850880199e-39,3.8473875083646e-38
"ABCC9|ENST00000261200.9|27",777.35547299891,-3.75066650578851,0.244960153640852,-15.3113330884318,6.42337604322965e-53,8.236913797619e-52
"ABCD1|ENST00000218104.6|1",4567.22081005218,1.87852759413177,0.268368590215811,6.99980423424788,2.56320407025869e-12,6.98668528663821e-12
"ABCD1|ENST00000218104.6|2",3538.36432433222,0.917715036026256,0.367982202010362,2.49391147455663,0.0126344050397322,0.0168285441682465
"ABCD1|ENST00000218104.6|3",6533.28269106126,1.25211896154012,0.295099847750324,4.24303492897599,2.20517097218289e-05,3.79909849451014e-05
"ABCD1|ENST00000218104.6|4",1014.74391267533,0.841460465429335,0.263287834356113,3.19597169192104,0.00139360783971808,0.00205658465947554
"ABCD1|ENST00000218104.6|5",7455.87882135136,1.85477267485538,0.355617740306685,5.21563596140007,1.8318763391793e-07,3.72439024178415e-07
"ABCD1|ENST00000218104.6|6",6194.4706444126,1.97923072992055,0.301326060973581,6.56840209414906,5.08580544064382e-11,1.29243988462956e-10
"ABCD1|ENST00000218104.6|6|mutated",13045.7686622495,2.43478318212552,0.350002190238587,6.95647984507124,3.48880142282337e-12,9.4238553543427e-12
"ABCD1|ENST00000218104.6|7",6973.9329013414,1.2546225839519,0.249557880455064,5.02738114967204,4.97223457747875e-07,9.77872800237488e-07
"ABCD1|ENST00000218104.6|7|mutated",6789.62855423936,1.32014515636914,0.264166588350894,4.99739639524581,5.81095404851738e-07,1.13666171221775e-06
